Label,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
9,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,51,male,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,52,male,bachelor,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
4,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,53,female,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,54,male,master,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
9,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,55,male,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,56,male,master,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,57,female,bachelor,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,58,male,bachelor,CA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,59,female,master,CA,Product Engineer,CAD/CAM
3,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,60,female,bachelor,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
9,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,61,female,bachelor,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,62,male,bachelor,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
1,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,63,female,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,64,female,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,65,male,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
4,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,66,female,bachelor,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,67,male,master,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,68,male,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,69,female,master,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
2,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,70,male,master,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
3,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,71,female,bachelor,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,72,female,master,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,73,female,bachelor,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,74,female,master,NY,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,75,female,bachelor,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
1,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,76,female,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
8,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,77,female,master,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
8,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,78,male,master,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,79,male,bachelor,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
8,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,80,male,bachelor,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
8,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,81,male,master,UT,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,82,female,master,TX,Product Engineer,CAD/CAM
2,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,83,male,master,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,84,male,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
8,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,85,male,master,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
10,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,86,male,bachelor,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,87,female,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
0,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,88,female,bachelor,CA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,89,male,master,TX,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
1,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,90,female,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,91,female,master,NY,Product Engineer,CAD/CAM
1,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,92,female,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,93,female,bachelor,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,94,female,bachelor,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
1,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,95,male,master,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
6,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,96,female,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,97,male,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
9,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,98,male,master,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,20,male,bachelor,AZ,C++/RFI/Python/GraphQL/Objective-C/,99,male,bachelor,NY,Product Engineer,CAD/CAM
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,0,male,master,NY,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,1,female,bachelor,NJ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,2,female,master,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,3,female,master,WA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,4,female,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,5,male,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,6,female,master,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,7,female,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,8,male,bachelor,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,9,female,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,10,male,master,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,11,female,bachelor,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,12,female,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,13,female,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,14,male,bachelor,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,15,male,bachelor,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,16,male,bachelor,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,17,female,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,18,male,master,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,19,female,bachelor,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,20,female,master,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,21,female,master,TX,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,22,female,bachelor,TX,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,23,female,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,24,female,bachelor,NJ,Product Engineer,CAD/CAM
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,25,female,master,GA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,26,female,master,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,27,female,bachelor,UT,Product Engineer,CAD/CAM
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,28,female,master,TX,Product Engineer,CAD/CAM
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,29,male,master,GA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,30,female,bachelor,GA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,31,female,master,CA,Product Engineer,CAD/CAM
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,32,female,bachelor,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,33,male,bachelor,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,34,male,master,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,35,male,bachelor,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,36,male,bachelor,AZ,Mobile Software Engineer,Java/C#/Objective-C/Swift
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,37,male,bachelor,WA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,38,male,bachelor,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,39,female,master,TX,Product Engineer,CAD/CAM
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,40,female,master,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,41,male,master,UT,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,42,female,bachelor,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,43,male,bachelor,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,44,male,bachelor,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,45,female,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,46,female,master,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,47,female,master,UT,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,48,male,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,49,female,master,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,50,male,master,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,51,male,master,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,52,male,master,NJ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,53,female,master,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,54,female,bachelor,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,55,female,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,56,female,bachelor,GA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,57,male,master,TX,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,58,male,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,59,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,60,female,bachelor,UT,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,61,female,bachelor,UT,Product Engineer,CAD/CAM
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,62,male,master,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,63,male,master,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,64,male,bachelor,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,65,female,master,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,66,male,master,UT,Product Engineer,CAD/CAM
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,67,female,bachelor,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,68,female,master,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,69,female,master,AZ,Mobile Software Engineer,Java/C#/Objective-C/Swift
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,70,male,bachelor,NJ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,71,male,master,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,72,female,master,NY,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,73,female,master,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,74,male,bachelor,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,75,female,master,NJ,Product Engineer,CAD/CAM
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,76,male,bachelor,AZ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,77,female,bachelor,TX,Product Engineer,CAD/CAM
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,78,male,bachelor,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,79,female,bachelor,NJ,Product Engineer,CAD/CAM
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,80,male,master,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
8,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,81,female,master,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
1,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,82,female,master,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,83,female,bachelor,CA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,84,male,bachelor,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,85,male,master,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,86,female,bachelor,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,87,female,master,NY,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,88,male,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,89,female,master,UT,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,90,female,bachelor,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,91,female,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
6,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,92,male,bachelor,GA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
9,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,93,female,master,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,94,male,bachelor,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
4,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,95,male,bachelor,NY,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,96,female,master,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
3,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,97,female,bachelor,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
0,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,98,female,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
2,21,male,highschool,AZ,Swift/UX/TCP/jQuery/SDN/,99,male,master,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
